80,3
3,197
197,3
3,262
262,3
3,785
785,3
3,935
935,3
3,265
265,3
3,372
372,3
3,564
564,3
3,787
787,3
3,213
213,3
3,844
844,3
3,234
234,3
3,564
564,3
3,879
879,3
3,808
808,3
3,49
49,3
3,494
494,3
3,39
39,3
3,634
634,3
3,154
154,3
3,611
611,3
3,305
305,3
3,233
233,3
3,429
429,3
3,958
958,3
3,674
674,3
3,327
327,3
3,359
359,3
3,93
93,3
3,672
672,3
3,576
576,3
3,107
107,3
3,618
618,3
3,806
806,3
3,819
819,3
3,577
577,3
3,206
206,3
3,244
244,3
3,741
741,3
3,751
751,3
3,168
168,3
3,814
814,3
3,1
1,3
3,921
921,3
3,938
938,3
3,574
574,3
3,855
855,3
3,378
378,3
3,21
21,3
3,497
497,3
3,963
963,3
3,613
613,3
3,223
223,3
3,69
69,3
3,413
413,3
3,177
177,3
3,324
324,3
3,359
359,3
3,100
100,3
3,386
386,3
3,516
516,3
3,465
465,3
3,292
292,3
3,865
865,3
3,11
11,3
3,8
8,3
3,780
780,3
3,158
158,3
3,743
743,3
3,247
247,3
3,432
432,3
3,679
679,3
3,856
856,3
3,508
508,3
3,962
962,3
3,367
367,3
3,321
321,3
3,783
783,3
3,429
429,3
3,527
527,3
3,584
584,3
3,492
492,3
3,857
857,3
3,690
690,3
3,627
627,3
3,995
995,3
3,750
750,3
3,147
147,3
3,489
489,3
3,280
280,3
3,690
690,3
3,926
926,3
3,467
467,3
3,401
401,3
3,650
650,3
3,805
805,3
3,314
314,3
3,209
209,3
3,838
838,3
3,773
773,3
4,144
144,4
4,942
942,4
4,796
796,4
4,982
982,4
4,637
637,4
4,3
3,4
4,974
974,4
4,971
971,4
4,573
573,4
4,145
145,4
4,365
365,4
4,80
80,4
4,35
35,4
4,280
280,4
4,922
922,4
4,683
683,4
4,574
574,4
4,540
540,4
4,880
880,4
4,37
37,4
4,292
292,4
4,828
828,4
4,763
763,4
4,158
158,4
4,247
247,4
4,799
799,4
4,108
108,4
4,85
85,4
4,964
964,4
4,782
782,4
4,128
128,4
4,510
510,4
4,184
184,4
4,403
403,4
4,231
231,4
4,192
192,4
4,108
108,4
4,294
294,4
4,935
935,4
4,175
175,4
4,153
153,4
4,852
852,4
4,752
752,4
4,248
248,4
4,448
448,4
4,266
266,4
4,237
237,4
4,323
323,4
4,320
320,4
4,871
871,4
4,252
252,4
4,987
987,4
4,585
585,4
4,907
907,4
4,230
230,4
4,961
961,4
4,381
381,4
4,859
859,4
4,21
21,4
5,90
90,5
5,969
969,5
5,686
686,5
5,540
540,5
5,626
626,5
5,932
932,5
5,257
257,5
5,955
955,5
5,402
402,5
5,755
755,5
5,579
579,5
5,133
133,5
5,22
22,5
5,106
106,5
5,157
157,5
5,893
893,5
5,108
108,5
5,465
465,5
5,358
358,5
5,635
635,5
5,865
865,5
5,369
369,5
5,585
585,5
5,882
882,5
5,481
481,5
5,798
798,5
5,658
658,5
5,654
654,5
5,465
465,5
5,816
816,5
5,36
36,5
5,821
821,5
5,442
442,5
5,604
604,5
5,803
803,5
5,768
768,5
5,86
86,5
5,247
247,5
5,699
699,5
5,24
24,5
5,101
101,5
5,917
917,5
5,14
14,5
5,134
134,5
5,477
477,5
6,721
721,6
6,293
293,6
6,67
67,6
6,840
840,6
6,989
989,6
6,544
544,6
6,994
994,6
6,899
899,6
6,825
825,6
6,914
914,6
6,541
541,6
6,785
785,6
6,544
544,6
6,348
348,6
6,156
156,6
6,145
145,6
6,295
295,6
6,198
198,6
6,230
230,6
6,814
814,6
6,521
521,6
6,993
993,6
6,495
495,6
7,322
322,7
7,832
832,7
7,367
367,7
7,877
877,7
7,145
145,7
7,834
834,7
7,842
842,7
7,583
583,7
7,430
430,7
7,689
689,7
7,621
621,7
7,297
297,7
7,550
550,7
7,177
177,7
7,40
40,7
7,630
630,7
7,676
676,7
7,704
704,7
7,654
654,7
7,972
972,7
7,997
997,7
7,109
109,7
7,534
534,7
7,515
515,7
7,751
751,7
7,581
581,7
7,30
30,7
7,922
922,7
7,774
774,7
7,928
928,7
7,456
456,7
7,541
541,7
7,308
308,7
7,225
225,7
7,403
403,7
7,733
733,7
7,667
667,7
7,385
385,7
7,873
873,7
7,521
521,7
7,924
924,7
7,954
954,7
7,103
103,7
7,843
843,7
7,929
929,7
7,492
492,7
7,157
157,7
7,999
999,7
7,29
29,7
7,265
265,7
7,31
31,7
7,442
442,7
7,121
121,7
7,82
82,7
7,686
686,7
7,155
155,7
7,797
797,7
7,346
346,7
7,200
200,7
7,735
735,7
7,605
605,7
7,162
162,7
7,768
768,7
7,285
285,7
7,567
567,7
7,252
252,7
7,917
917,7
7,261
261,7
7,790
790,7
7,200
200,7
7,269
269,7
7,381
381,7
7,789
789,7
7,713
713,7
7,513
513,7
7,751
751,7
7,622
622,7
7,259
259,7
7,680
680,7
7,690
690,7
7,165
165,7
7,20
20,7
7,223
223,7
7,391
391,7
7,474
474,7
7,464
464,7
7,170
170,7
7,700
700,7
7,197
197,7
7,961
961,7
7,337
337,7
7,857
857,7
7,329
329,7
7,283
283,7
7,351
351,7
7,61
61,7
7,678
678,7
7,556
556,7
7,550
550,7
7,958
958,7
7,240
240,7
7,998
998,7
7,729
729,7
7,944
944,7
7,5
5,7
7,979
979,7
7,879
879,7
7,470
470,7
7,782
782,7
7,355
355,7
7,158
158,7
7,316
316,7
7,227
227,7
8,528
528,8
8,627
627,8
8,714
714,8
8,636
636,8
8,76
76,8
8,922
922,8
8,353
353,8
8,59
59,8
8,521
521,8
8,446
446,8
8,443
443,8
8,787
787,8
8,368
368,8
8,476
476,8
8,519
519,8
8,726
726,8
8,427
427,8
8,167
167,8
8,909
909,8
8,103
103,8
8,979
979,8
9,939
939,9
9,169
169,9
9,715
715,9
9,283
283,9
9,222
222,9
9,269
269,9
9,745
745,9
9,742
742,9
9,150
150,9
9,552
552,9
9,683
683,9
9,403
403,9
9,736
736,9
9,841
841,9
9,454
454,9
9,275
275,9
9,401
401,9
9,951
951,9
9,790
790,9
9,53
53,9
9,265
265,9
9,605
605,9
9,300
300,9
9,569
569,9
9,370
370,9
9,586
586,9
9,900
900,9
9,710
710,9
9,20
20,9
9,661
661,9
9,889
889,9
9,599
599,9
9,728
728,9
9,633
633,9
9,697
697,9
9,553
553,9
9,49
49,9
9,794
794,9
9,265
265,9
9,610
610,9
9,836
836,9
9,734
734,9
9,4
4,9
9,646
646,9
9,929
929,9
9,161
161,9
9,321
321,9
9,154
154,9
9,114
114,9
9,632
632,9
9,817
817,9
9,84
84,9
9,41
41,9
9,306
306,9
9,360
360,9
9,169
169,9
9,935
935,9
9,812
812,9
9,77
77,9
9,58
58,9
9,304
304,9
9,513
513,9
9,165
165,9
9,769
769,9
9,853
853,9
9,572
572,9
9,841
841,9
9,65
65,9
9,105
105,9
9,585
585,9
9,464
464,9
9,973
973,9
9,571
571,9
9,529
529,9
9,150
150,9
9,858
858,9
9,424
424,9
9,993
993,9
9,343
343,9
9,142
142,9
9,207
207,9
9,753
753,9
9,202
202,9
9,668
668,9
9,558
558,9
9,904
904,9
9,360
360,9
9,23
23,9
9,823
823,9
9,451
451,9
9,153
153,9
9,497
497,9
9,897
897,9
9,403
403,9
9,418
418,9
9,492
492,9
9,245
245,9
9,858
858,9
9,28
28,9
9,658
658,9
9,314
314,9
9,129
129,9
9,471
471,9
9,701
701,9
9,374
374,9
9,762
762,9
10,930
930,10
10,163
163,10
10,256
256,10
10,157
157,10
10,367
367,10
10,62
62,10
10,676
676,10
10,826
826,10
10,947
947,10
10,578
578,10
10,286
286,10
10,636
636,10
10,960
960,10
10,53
53,10
10,888
888,10
10,270
270,10
10,311
311,10
10,593
593,10
10,443
443,10
10,478
478,10
10,898
898,10
10,839
839,10
10,243
243,10
10,312
312,10
10,651
651,10
10,595
595,10
10,260
260,10
10,108
108,10
10,878
878,10
10,853
853,10
10,260
260,10
10,832
832,10
10,668
668,10
10,235
235,10
10,307
307,10
10,758
758,10
10,615
615,10
10,355
355,10
10,403
403,10
10,163
163,10
10,278
278,10
10,843
843,10
10,534
534,10
10,549
549,10
10,810
810,10
10,316
316,10
10,215
215,10
10,936
936,10
10,431
431,10
10,596
596,10
10,578
578,10
10,566
566,10
10,636
636,10
10,468
468,10
10,215
215,10
10,542
542,10
10,951
951,10
10,113
113,10
10,694
694,10
10,295
295,10
10,286
286,10
10,804
804,10
10,537
537,10
10,114
114,10
10,164
164,10
10,205
205,10
10,323
323,10
10,962
962,10
10,47
47,10
10,156
156,10
10,211
211,10
10,219
219,10
10,792
792,10
10,68
68,10
10,514
514,10
10,783
783,10
10,493
493,10
10,753
753,10
10,829
829,10
10,803
803,10
10,730
730,10
10,934
934,10
10,207
207,10
10,720
720,10
10,4
4,10
10,431
431,10
10,101
101,10
10,389
389,10
10,301
301,10
10,661
661,10
11,847
847,11
11,872
872,11
11,376
376,11
11,190
190,11
11,339
339,11
11,825
825,11
11,241
241,11
11,511
511,11
11,40
40,11
11,349
349,11
11,756
756,11
11,914
914,11
11,768
768,11
11,231
231,11
11,985
985,11
11,9
9,11
11,370
370,11
11,134
134,11
11,534
534,11
11,339
339,11
11,926
926,11
11,603
603,11
11,440
440,11
11,631
631,11
11,117
117,11
11,394
394,11
11,126
126,11
11,827
827,11
11,853
853,11
11,842
842,11
11,372
372,11
11,28
28,11
11,846
846,11
11,653
653,11
11,891
891,11
11,201
201,11
11,828
828,11
11,190
190,11
11,525
525,11
11,70
70,11
11,170
170,11
11,521
521,11
11,418
418,11
11,480
480,11
11,530
530,11
11,287
287,11
11,189
189,11
11,860
860,11
11,919
919,11
11,39
39,11
11,316
316,11
11,672
672,11
11,741
741,11
11,448
448,11
11,727
727,11
11,668
668,11
11,457
457,11
11,403
403,11
11,764
764,11
11,797
797,11
11,750
750,11
11,584
584,11
11,273
273,11
11,818
818,11
11,37
37,11
11,463
463,11
11,920
920,11
11,356
356,11
11,894
894,11
11,346
346,11
11,473
473,11
11,935
935,11
11,530
530,11
11,737
737,11
11,921
921,11
11,816
816,11
11,780
780,11
11,260
260,11
11,755
755,11
11,313
313,11
11,689
689,11
11,48
48,11
11,448
448,11
11,323
323,11
11,263
263,11
11,449
449,11
11,579
579,11
11,313
313,11
11,780
780,11
11,351
351,11
11,406
406,11
11,150
150,11
11,157
157,11
11,649
649,11
11,349
349,11
11,349
349,11
11,916
916,11
11,675
675,11
11,888
888,11
11,840
840,11
11,126
126,11
11,74
74,11
11,538
538,11
11,498
498,11
11,688
688,11
11,523
523,11
11,955
955,11
11,313
313,11
11,646
646,11
11,852
852,11
11,270
270,11
11,923
923,11
11,148
148,11
11,777
777,11
11,440
440,11
11,201
201,11
11,647
647,11
11,103
103,11
11,247
247,11
11,162
162,11
11,886
886,11
11,938
938,11
11,240
240,11
11,299
299,11
12,601
601,12
12,8
8,12
12,318
318,12
12,998
998,12
12,375
375,12
12,302
302,12
12,190
190,12
12,472
472,12
12,627
627,12
12,882
882,12
12,352
352,12
12,993
993,12
12,175
175,12
12,749
749,12
12,95
95,12
12,953
953,12
12,39
39,12
12,106
106,12
12,484
484,12
12,468
468,12
12,919
919,12
12,699
699,12
12,321
321,12
12,73
73,12
12,465
465,12
12,47
47,12
12,477
477,12
12,146
146,12
12,779
779,12
12,157
157,12
12,984
984,12
12,987
987,12
12,964
964,12
12,982
982,12
12,818
818,12
12,41
41,12
12,695
695,12
12,616
616,12
12,273
273,12
12,127
127,12
12,868
868,12
12,247
247,12
12,984
984,12
12,192
192,12
12,620
620,12
12,837
837,12
12,804
804,12
12,622
622,12
12,372
372,12
12,366
366,12
12,201
201,12
12,821
821,12
12,208
208,12
12,419
419,12
12,159
159,12
12,959
959,12
12,738
738,12
12,346
346,12
12,642
642,12
12,499
499,12
12,431
431,12
12,736
736,12
12,178
178,12
12,352
352,12
12,731
731,12
12,93
93,12
12,89
89,12
12,348
348,12
12,32
32,12
12,635
635,12
12,263
263,12
12,363
363,12
12,722
722,12
12,484
484,12
12,119
119,12
12,544
544,12
12,780
780,12
12,251
251,12
12,682
682,12
12,468
468,12
12,142
142,12
12,226
226,12
12,382
382,12
12,739
739,12
12,949
949,12
12,907
907,12
12,844
844,12
12,366
366,12
12,894
894,12
12,570
570,12
12,983
983,12
12,211
211,12
12,409
409,12
12,817
817,12
12,158
158,12
12,971
971,12
12,214
214,12
12,676
676,12
12,406
406,12
12,437
437,12
12,929
929,12
12,755
755,12
12,529
529,12
12,492
492,12
12,888
888,12
12,931
931,12
12,567
567,12
12,842
842,12
12,83
83,12
12,23
23,12
12,878
878,12
12,560
560,12
12,303
303,12
12,102
102,12
12,989
989,12
12,205
205,12
12,994
994,12
12,97
97,12
12,807
807,12
12,166
166,12
12,855
855,12
12,526
526,12
12,156
156,12
12,693
693,12
12,362
362,12
12,172
172,12
12,880
880,12
12,212
212,12
12,868
868,12
12,566
566,12
12,618
618,12
12,362
362,12
12,320
320,12
12,934
934,12
12,535
535,12
12,56
56,12
12,888
888,12
12,102
102,12
12,132
132,12
12,783
783,12
12,65
65,12
12,986
986,12
12,882
882,12
12,876
876,12
12,207
207,12
12,980
980,12
12,902
902,12
12,736
736,12
12,806
806,12
12,516
516,12
12,648
648,12
12,779
779,12
12,121
121,12
12,375
375,12
12,250
250,12
12,816
816,12
12,965
965,12
12,971
971,12
12,802
802,12
12,162
162,12
12,662
662,12
12,240
240,12
12,102
102,12
12,810
810,12
12,570
570,12
12,937
937,12
12,613
613,12
12,600
600,12
12,20
20,12
12,371
371,12
12,262
262,12
12,932
932,12
12,727
727,12
12,361
361,12
12,865
865,12
12,132
132,12
12,505
505,12
12,427
427,12
12,820
820,12
12,461
461,12
12,379
379,12
12,68
68,12
12,880
880,12
12,537
537,12
12,372
372,12
13,66
66,13
13,106
106,13
13,882
882,13
13,675
675,13
13,319
319,13
13,584
584,13
13,965
965,13
13,406
406,13
13,818
818,13
13,913
913,13
13,107
107,13
13,76
76,13
13,664
664,13
13,877
877,13
13,102
102,13
13,15
15,13
13,346
346,13
13,290
290,13
13,407
407,13
13,566
566,13
13,743
743,13
13,231
231,13
13,260
260,13
13,265
265,13
13,574
574,13
13,646
646,13
13,439
439,13
13,621
621,13
13,770
770,13
13,140
140,13
13,886
886,13
13,580
580,13
13,467
467,13
13,501
501,13
13,676
676,13
13,831
831,13
13,983
983,13
13,176
176,13
13,16
16,13
13,727
727,13
13,997
997,13
13,219
219,13
13,274
274,13
13,202
202,13
13,809
809,13
13,919
919,13
13,372
372,13
13,328
328,13
13,274
274,13
13,291
291,13
13,743
743,13
13,706
706,13
13,259
259,13
13,155
155,13
13,166
166,13
13,238
238,13
13,421
421,13
13,751
751,13
13,124
124,13
13,342
342,13
13,424
424,13
13,771
771,13
13,879
879,13
13,792
792,13
13,801
801,13
13,77
77,13
13,673
673,13
13,936
936,13
13,765
765,13
13,573
573,13
13,344
344,13
13,190
190,13
13,824
824,13
13,969
969,13
13,99
99,13
13,751
751,13
13,460
460,13
13,251
251,13
13,606
606,13
13,296
296,13
13,840
840,13
13,412
412,13
13,146
146,13
13,759
759,13
13,431
431,13
13,570
570,13
13,42
42,13
13,316
316,13
13,104
104,13
13,57
57,13
13,749
749,13
13,491
491,13
13,591
591,13
13,420
420,13
13,642
642,13
13,427
427,13
13,5
5,13
13,713
713,13
13,878
878,13
13,592
592,13
13,286
286,13
13,195
195,13
13,944
944,13
14,812
812,14
14,872
872,14
14,134
134,14
14,532
532,14
14,163
163,14
14,870
870,14
14,731
731,14
14,863
863,14
15,32
32,15
15,610
610,15
15,645
645,15
15,442
442,15
15,672
672,15
15,96
96,15
15,753
753,15
15,566
566,15
15,488
488,15
15,766
766,15
15,826
826,15
15,432
432,15
15,581
581,15
15,88
88,15
15,34
34,15
15,858
858,15
15,327
327,15
15,582
582,15
15,322
322,15
15,365
365,15
16,837
837,16
16,243
243,16
16,182
182,16
16,736
736,16
16,465
465,16
16,59
59,16
16,172
172,16
16,217
217,16
16,799
799,16
16,289
289,16
16,199
199,16
16,464
464,16
16,144
144,16
16,278
278,16
16,250
250,16
16,35
35,16
16,438
438,16
16,933
933,16
16,135
135,16
16,151
151,16
16,444
444,16
16,571
571,16
16,347
347,16
16,490
490,16
16,117
117,16
16,40
40,16
16,792
792,16
16,856
856,16
16,856
856,16
16,513
513,16
16,445
445,16
16,399
399,16
16,980
980,16
16,451
451,16
16,675
675,16
16,535
535,16
16,953
953,16
16,202
202,16
16,844
844,16
16,213
213,16
16,134
134,16
16,368
368,16
16,848
848,16
16,90
90,16
16,192
192,16
16,367
367,16
16,211
211,16
16,101
101,16
16,12
12,16
16,143
143,16
16,103
103,16
16,242
242,16
16,381
381,16
16,393
393,16
16,896
896,16
16,941
941,16
16,80
80,16
16,585
585,16
16,467
467,16
16,843
843,16
16,931
931,16
16,889
889,16
16,694
694,16
16,31
31,16
16,828
828,16
16,957
957,16
16,707
707,16
16,245
245,16
16,357
357,16
16,225
225,16
16,453
453,16
16,967
967,16
16,82
82,16
16,81
81,16
16,409
409,16
16,647
647,16
16,913
913,16
16,655
655,16
16,66
66,16
16,969
969,16
16,375
375,16
16,129
129,16
16,170
170,16
16,794
794,16
16,846
846,16
16,216
216,16
16,680
680,16
16,937
937,16
16,829
829,16
16,419
419,16
16,805
805,16
16,407
407,16
16,679
679,16
16,776
776,16
16,226
226,16
16,194
194,16
16,494
494,16
16,352
352,16
16,899
899,16
16,4
4,16
17,669
669,17
17,626
626,17
17,278
278,17
17,836
836,17
17,73
73,17
17,283
283,17
17,913
913,17
17,402
402,17
17,259
259,17
17,424
424,17
17,83
83,17
17,983
983,17
17,710
710,17
17,88
88,17
17,147
147,17
17,263
263,17
17,761
761,17
17,235
235,17
17,664
664,17
17,179
179,17
17,97
97,17
17,317
317,17
17,286
286,17
17,341
341,17
17,957
957,17
17,229
229,17
17,142
142,17
17,524
524,17
17,860
860,17
17,105
105,17
17,135
135,17
17,412
412,17
17,460
460,17
17,900
900,17
17,688
688,17
17,934
934,17
17,645
645,17
17,911
911,17
17,138
138,17
17,967
967,17
17,830
830,17
17,561
561,17
17,906
906,17
17,785
785,17
17,245
245,17
17,565
565,17
17,801
801,17
17,627
627,17
17,130
130,17
17,163
163,17
17,779
779,17
17,1000
1000,17
17,390
390,17
17,795
795,17
17,369
369,17
17,229
229,17
17,682
682,17
17,243
243,17
17,474
474,17
17,704
704,17
17,21
21,17
17,701
701,17
17,987
987,17
17,337
337,17
17,249
249,17
17,768
768,17
17,906
906,17
17,549
549,17
17,597
597,17
17,720
720,17
17,751
751,17
17,714
714,17
17,18
18,17
17,709
709,17
17,607
607,17
17,512
512,17
17,857
857,17
17,968
968,17
17,841
841,17
17,591
591,17
17,277
277,17
17,879
879,17
18,546
546,18
18,177
177,18
18,388
388,18
18,274
274,18
18,507
507,18
18,617
617,18
18,882
882,18
18,154
154,18
18,870
870,18
18,921
921,18
18,260
260,18
18,754
754,18
18,646
646,18
18,985
985,18
18,91
91,18
18,725
725,18
18,674
674,18
18,443
443,18
18,189
189,18
18,740
740,18
18,344
344,18
18,656
656,18
18,248
248,18
18,319
319,18
18,604
604,18
18,603
603,18
18,961
961,18
18,979
979,18
18,905
905,18
18,176
176,18
18,466
466,18
18,472
472,18
18,82
82,18
18,145
145,18
18,106
106,18
18,664
664,18
18,845
845,18
18,104
104,18
18,659
659,18
18,819
819,18
18,648
648,18
18,617
617,18
18,246
246,18
18,769
769,18
18,830
830,18
18,119
119,18
18,743
743,18
18,148
148,18
18,646
646,18
18,920
920,18
18,210
210,18
18,174
174,18
18,256
256,18
18,374
374,18
18,55
55,18
18,873
873,18
18,938
938,18
18,806
806,18
18,51
51,18
18,342
342,18
18,804
804,18
18,831
831,18
18,105
105,18
18,908
908,18
18,593
593,18
18,486
486,18
18,15
15,18
18,846
846,18
18,425
425,18
18,641
641,18
18,134
134,18
18,109
109,18
18,784
784,18
18,122
122,18
18,670
670,18
18,580
580,18
18,25
25,18
18,434
434,18
18,462
462,18
18,396
396,18
18,798
798,18
18,89
89,18
18,718
718,18
18,80
80,18
18,282
282,18
18,930
930,18
18,33
33,18
18,781
781,18
18,735
735,18
18,491
491,18
18,789
789,18
18,106
106,18
18,168
168,18
18,686
686,18
18,296
296,18
18,376
376,18
18,105
105,18
18,232
232,18
18,406
406,18
18,438
438,18
18,436
436,18
18,75
75,18
18,563
563,18
18,897
897,18
18,263
263,18
18,510
510,18
18,356
356,18
18,802
802,18
18,948
948,18
18,668
668,18
18,57
57,18
18,442
442,18
18,87
87,18
18,891
891,18
18,454
454,18
18,857
857,18
18,113
113,18
18,362
362,18
18,783
783,18
18,585
585,18
18,293
293,18
18,297
297,18
18,695
695,18
18,661
661,18
18,626
626,18
18,286
286,18
18,448
448,18
18,509
509,18
18,316
316,18
18,2
2,18
18,531
531,18
18,246
246,18
18,385
385,18
18,412
412,18
18,957
957,18
18,718
718,18
18,294
294,18
18,117
117,18
18,804
804,18
18,546
546,18
18,91
91,18
18,728
728,18
18,278
278,18
18,877
877,18
18,109
109,18
18,909
909,18
18,438
438,18
18,796
796,18
18,220
220,18
18,751
751,18
18,713
713,18
18,117
117,18
18,899
899,18
18,453
453,18
18,197
197,18
19,942
942,19
19,897
897,19
19,294
294,19
19,439
439,19
19,95
95,19
19,48
48,19
19,500
500,19
19,45
45,19
19,275
275,19
19,1000
1000,19
19,246
246,19
19,326
326,19
19,321
321,19
19,163
163,19
19,716
716,19
19,637
637,19
19,893
893,19
19,912
912,19
19,532
532,19
19,43
43,19
19,459
459,19
19,788
788,19
19,264
264,19
19,663
663,19
19,201
201,19
19,626
626,19
19,253
253,19
19,839
839,19
19,514
514,19
19,43
43,19
19,477
477,19
19,586
586,19
19,452
452,19
19,689
689,19
19,785
785,19
19,80
80,19
19,542
542,19
19,631
631,19
19,503
503,19
19,199
199,19
19,158
158,19
19,641
641,19
19,569
569,19
19,619
619,19
19,935
935,19
19,871
871,19
19,8
8,19
19,700
700,19
19,841
841,19
19,957
957,19
19,144
144,19
19,950
950,19
19,455
455,19
19,278
278,19
19,3
3,19
19,207
207,19
19,124
124,19
19,451
451,19
19,777
777,19
19,480
480,19
19,420
420,19
19,152
152,19
19,541
541,19
20,759
759,20
20,902
902,20
20,513
513,20
20,415
415,20
20,903
903,20
20,384
384,20
20,51
51,20
20,358
358,20
20,711
711,20
20,446
446,20
20,113
113,20
20,695
695,20
20,847
847,20
20,138
138,20
20,796
796,20
20,109
109,20
20,203
203,20
20,971
971,20
20,689
689,20
20,705
705,20
20,361
361,20
20,588
588,20
20,546
546,20
20,748
748,20
20,665
665,20
20,612
612,20
20,560
560,20
20,671
671,20
20,209
209,20
20,598
598,20
20,781
781,20
20,754
754,20
20,727
727,20
20,817
817,20
20,175
175,20
20,850
850,20
20,383
383,20
20,245
245,20
20,796
796,20
20,679
679,20
20,764
764,20
20,971
971,20
20,868
868,20
20,702
702,20
20,289
289,20
20,609
609,20
20,493
493,20
20,760
760,20
20,400
400,20
20,947
947,20
20,804
804,20
20,383
383,20
20,452
452,20
20,653
653,20
20,486
486,20
20,238
238,20
20,749
749,20
20,9
9,20
20,645
645,20
20,772
772,20
20,350
350,20
20,846
846,20
20,555
555,20
20,31
31,20
20,834
834,20
20,932
932,20
20,842
842,20
20,641
641,20
20,353
353,20
20,286
286,20
20,778
778,20
20,124
124,20
20,246
246,20
20,382
382,20
20,806
806,20
20,913
913,20
20,798
798,20
20,268
268,20
20,539
539,20
20,660
660,20
20,130
130,20
20,707
707,20
20,944
944,20
20,565
565,20
20,249
249,20
20,328
328,20
20,250
250,20
20,794
794,20
20,232
232,20
20,982
982,20
20,741
741,20
20,72
72,20
20,972
972,20
20,685
685,20
20,959
959,20
20,631
631,20
20,463
463,20
20,442
442,20
20,555
555,20
20,632
632,20
20,731
731,20
