90,77
90,84
90,92
90,96
91,2
91,3
91,6
91,11
91,17
91,36
91,39
91,42
91,43
91,46
91,50
91,52
91,54
91,70
91,71
91,76
91,85
91,87
91,97
91,98
92,2
92,3
92,8
92,14
92,17
92,25
92,27
92,28
92,30
92,36
92,38
92,44
92,58
92,62
92,66
92,67
92,68
92,69
92,73
92,76
92,77
92,79
92,80
92,82
92,84
92,85
92,89
92,90
92,97
92,99
93,23
93,29
93,33
93,36
93,38
93,39
93,57
93,59
93,66
93,99
94,6
94,59
94,75
94,88
94,97
95,8
95,9
95,11
95,18
95,19
95,20
95,21
95,32
95,36
95,42
95,44
95,48
95,49
95,53
95,57
95,62
95,75
95,79
95,82
95,85
95,86
95,87
96,1
96,13
96,27
96,36
96,52
96,67
96,68
96,71
96,81
96,87
96,90
97,4
97,6
97,12
97,14
97,18
97,36
97,37
97,38
97,48
97,53
97,55
97,59
97,64
97,65
97,70
97,71
97,75
97,78
97,83
97,85
97,91
97,92
97,94
98,17
98,22
98,30
98,32
98,33
98,34
98,49
98,67
98,68
98,73
98,91
99,4
99,14
99,36
99,37
99,44
99,58
99,75
99,92
99,93
100,6
100,14
100,18
100,21
100,26
100,75
100,80
100,86
100,89
